,ID,age,job,marital,education,default,balance,housing,loan,subscribed
25062,14748,38,management,single,tertiary,no,83,no,yes,no
25063,30692,60,technician,married,secondary,no,1139,no,no,no
25064,9025,53,management,married,tertiary,yes,0,no,yes,no
25065,26583,34,management,single,tertiary,no,3035,no,no,no
25066,2359,26,services,married,secondary,no,54,yes,no,no
25067,36607,50,blue-collar,married,secondary,no,173,yes,no,no
25068,36626,37,blue-collar,married,secondary,no,103,yes,no,no
25069,42751,20,student,single,unknown,no,829,no,no,yes
25070,5106,31,blue-collar,married,secondary,no,1599,yes,no,no
25071,36571,37,technician,married,tertiary,no,1733,yes,no,no
25072,25281,34,blue-collar,married,secondary,no,1430,yes,yes,no
25073,28307,29,admin.,single,secondary,no,2768,yes,no,no
25074,23149,40,management,single,tertiary,no,0,no,no,no
25075,28089,29,services,married,secondary,no,317,no,no,no
25076,14616,41,technician,married,secondary,no,1838,yes,no,no
25077,4160,48,blue-collar,married,secondary,no,5057,yes,no,no
25078,19356,48,services,married,secondary,no,473,no,yes,no
25079,15010,49,management,married,tertiary,no,964,yes,yes,no
25080,12193,45,management,single,tertiary,no,1269,no,no,no
25081,20024,36,technician,divorced,secondary,no,1,no,no,yes
25082,27272,38,management,divorced,tertiary,no,554,no,no,no
25083,35268,41,technician,single,secondary,no,32,yes,no,no
25084,27911,50,housemaid,single,secondary,no,799,no,no,no
25085,13310,26,blue-collar,single,secondary,no,-128,no,yes,no
25086,1409,38,technician,married,unknown,no,90,yes,yes,no
25087,41680,26,student,single,secondary,no,6036,no,no,no
25088,10303,40,management,married,secondary,no,2596,no,no,no
25089,5721,31,management,divorced,tertiary,no,895,yes,no,no
25090,31667,44,blue-collar,married,secondary,no,647,yes,no,no
25091,6011,53,management,married,primary,no,-421,yes,no,no
25092,39386,43,unemployed,single,unknown,no,3274,yes,no,no
25093,14074,60,services,divorced,primary,no,58,no,yes,no
25094,2147,28,technician,single,tertiary,no,-214,yes,no,no
25095,27249,54,blue-collar,married,primary,no,4503,no,no,no
25096,30039,36,technician,married,secondary,no,627,no,yes,no
25097,22020,44,management,married,tertiary,no,0,yes,no,no
25098,22257,42,technician,single,secondary,no,25,yes,no,no
25099,588,37,services,married,secondary,no,358,yes,no,no
25100,33958,36,technician,married,secondary,no,24,yes,no,no
25101,31707,47,unemployed,married,primary,no,2290,yes,no,no
25102,22474,48,management,divorced,tertiary,no,2939,no,no,no
25103,21523,47,technician,married,secondary,no,0,no,no,no
25104,43168,73,retired,married,unknown,no,519,no,no,yes
25105,39926,28,technician,single,tertiary,no,4987,no,no,yes
25106,8449,42,entrepreneur,married,secondary,no,2869,yes,no,no
25107,28468,28,technician,single,secondary,no,250,no,yes,no
25108,7311,45,admin.,married,secondary,no,-261,yes,no,no
25109,12973,35,management,married,tertiary,no,126,no,yes,no
25110,4551,35,blue-collar,married,primary,no,356,yes,yes,no
25111,22227,39,management,single,tertiary,no,86,yes,no,no
25112,21161,52,technician,married,tertiary,no,104,no,no,no
25113,35746,36,services,married,secondary,no,0,yes,no,no
25114,2596,40,blue-collar,married,primary,no,4436,yes,no,no
25115,34829,49,blue-collar,divorced,primary,no,0,yes,no,no
25116,31526,58,technician,married,secondary,no,1,no,no,no
25117,32789,32,technician,single,tertiary,no,-109,yes,yes,no
25118,24377,45,management,married,tertiary,no,77,yes,no,no
25119,31018,35,technician,single,secondary,no,1693,yes,no,yes
25120,24821,59,management,married,tertiary,no,63,no,no,no
25121,6192,56,retired,divorced,secondary,no,-663,yes,no,no
25122,44250,35,admin.,single,secondary,no,321,no,no,yes
25123,38757,59,blue-collar,married,secondary,no,32,yes,no,no
25124,26335,33,blue-collar,single,secondary,no,2945,no,no,no
25125,21781,35,technician,divorced,secondary,no,82,no,no,no
25126,28696,28,self-employed,single,secondary,no,242,yes,no,no
25127,28663,32,services,married,secondary,no,-509,yes,no,no
25128,18227,30,management,married,tertiary,no,160,yes,no,no
25129,37280,35,unemployed,single,secondary,no,2116,yes,no,no
25130,14083,55,management,married,tertiary,no,561,no,yes,no
25131,19286,34,blue-collar,married,secondary,no,182,no,no,yes
25132,33799,29,management,single,tertiary,no,224,yes,no,yes
25133,15183,32,blue-collar,married,primary,no,2456,yes,no,no
25134,10914,36,management,married,secondary,no,1989,no,no,no
25135,20931,30,admin.,married,tertiary,no,631,no,no,no
25136,37768,28,admin.,married,secondary,no,22,yes,yes,no
25137,32505,59,management,married,primary,no,2358,yes,no,no
25138,44613,36,admin.,single,tertiary,no,364,no,yes,yes
25139,26821,38,unemployed,married,secondary,no,1906,no,yes,no
25140,9774,35,admin.,married,secondary,no,5768,yes,yes,no
25141,17670,51,services,divorced,secondary,no,974,yes,yes,no
25142,29489,36,unemployed,single,tertiary,no,1291,no,no,yes
25143,2546,37,entrepreneur,divorced,secondary,no,175,yes,yes,yes
25144,30466,48,management,married,tertiary,no,500,yes,yes,no
25145,34598,47,management,married,tertiary,no,1649,yes,no,no
25146,6334,34,management,single,primary,no,212,no,no,no
25147,33917,59,management,married,tertiary,no,1729,no,no,no
25148,19702,45,services,married,secondary,no,1181,yes,no,no
25149,5244,43,technician,single,tertiary,no,4243,yes,no,no
25150,18986,53,admin.,married,primary,no,6280,no,no,no
25151,16383,60,management,single,tertiary,no,0,no,yes,no
25152,3566,40,blue-collar,married,primary,no,2562,yes,no,no
25153,42750,30,blue-collar,married,secondary,no,319,no,no,no
25154,32088,58,blue-collar,married,secondary,no,0,no,yes,no
25155,21643,53,admin.,married,secondary,no,172,no,no,no
25156,42675,59,services,single,secondary,no,739,no,no,yes
25157,25426,51,technician,married,secondary,no,3899,yes,yes,no
25158,12434,44,admin.,married,secondary,yes,0,no,yes,no
25159,40050,50,management,divorced,tertiary,no,810,no,no,yes
25160,38934,25,blue-collar,married,secondary,no,148,yes,no,no
25161,16958,46,admin.,married,unknown,no,0,yes,no,no
25162,3701,31,blue-collar,single,secondary,no,0,yes,yes,no
25163,364,48,admin.,married,secondary,no,126,yes,yes,no
25164,44047,43,management,single,tertiary,no,0,no,no,yes
25165,32282,31,technician,married,secondary,no,183,no,no,yes
25166,12797,32,admin.,married,secondary,no,1604,no,yes,yes
25167,4190,38,management,single,tertiary,no,889,no,no,no
25168,12663,28,blue-collar,single,secondary,no,-127,yes,no,yes
25169,34707,42,services,married,secondary,no,96,yes,no,no
25170,10977,40,blue-collar,married,secondary,no,1318,yes,no,no
25171,8738,54,blue-collar,divorced,primary,no,215,yes,no,no
25172,25039,55,management,married,tertiary,no,16786,no,no,no
25173,32744,33,blue-collar,married,secondary,no,26,yes,no,no
25174,4415,30,management,single,tertiary,no,3110,yes,no,no
25175,15948,33,management,single,tertiary,no,30,yes,no,yes
25176,7173,46,self-employed,married,secondary,no,0,no,no,no
25177,25452,35,management,divorced,tertiary,no,808,no,no,no
25178,17827,58,housemaid,divorced,primary,no,3858,no,no,no
25179,2397,20,blue-collar,single,secondary,no,129,yes,yes,no
25180,25508,37,services,married,secondary,no,345,yes,yes,no
25181,25251,38,technician,married,secondary,no,508,yes,no,no
25182,6874,29,services,divorced,secondary,no,1336,yes,no,no
25183,15069,48,housemaid,married,primary,no,379,no,no,no
25184,6547,39,management,married,tertiary,no,1598,yes,yes,no
25185,28895,49,management,married,tertiary,no,-969,no,no,no
25186,38499,26,blue-collar,single,primary,no,17,yes,no,no
25187,31684,33,services,married,secondary,no,387,yes,no,no
25188,33030,34,blue-collar,married,secondary,no,3186,yes,no,no
25189,42070,56,retired,married,primary,no,1947,no,no,no
25190,29189,37,management,married,tertiary,no,59,yes,yes,no
25191,30472,26,blue-collar,single,tertiary,no,449,yes,no,no
25192,40743,27,technician,single,tertiary,no,290,no,no,no
25193,24580,52,management,married,tertiary,no,11650,yes,no,no
25194,39230,22,student,single,primary,no,110,yes,no,no
25195,33574,29,management,single,tertiary,no,11968,yes,no,no
25196,36652,41,management,married,primary,no,469,yes,yes,no
25197,340,32,services,single,secondary,no,121,yes,no,no
25198,2236,24,student,single,tertiary,no,1535,yes,no,no
25199,37792,33,blue-collar,married,secondary,no,245,yes,no,no
25200,10318,39,management,single,secondary,no,120,no,no,no
25201,31528,74,housemaid,married,unknown,no,161,no,no,no
25202,35502,46,entrepreneur,married,tertiary,no,193,yes,no,no
25203,31708,56,management,married,tertiary,no,167,yes,no,no
25204,21679,31,technician,married,secondary,no,297,no,no,no
25205,24935,37,self-employed,divorced,tertiary,yes,353,yes,yes,no
25206,17676,45,housemaid,married,primary,no,2239,no,no,no
25207,41581,31,student,single,tertiary,no,64,no,no,no
25208,33427,31,management,single,tertiary,no,587,yes,no,no
25209,26604,42,blue-collar,married,unknown,no,2906,no,no,no
25210,35618,29,management,married,tertiary,no,202,yes,no,no
25211,19533,43,management,married,secondary,no,10273,no,no,no
25212,23973,52,technician,married,secondary,no,0,no,no,no
25213,722,58,management,married,tertiary,no,68,yes,no,no
25214,37335,36,blue-collar,single,primary,no,1959,yes,no,no
25215,29821,32,unemployed,married,tertiary,no,0,no,no,no
25216,21050,56,retired,married,tertiary,no,811,no,no,no
25217,849,56,blue-collar,married,secondary,no,-203,yes,no,no
25218,19681,40,management,divorced,tertiary,no,1038,no,no,no
25219,36183,55,retired,divorced,secondary,no,13,yes,no,no
25220,37528,32,blue-collar,married,secondary,no,-446,no,no,no
25221,25712,30,services,single,secondary,no,1846,yes,no,no
25222,13575,48,blue-collar,married,secondary,no,425,yes,no,no
25223,25040,32,management,single,tertiary,no,135,yes,yes,no
25224,16194,46,technician,married,secondary,no,783,yes,no,no
25225,18847,42,technician,married,secondary,no,0,no,no,no
25226,18500,42,technician,divorced,secondary,no,1689,yes,no,no
25227,19878,49,entrepreneur,married,primary,no,10772,no,no,no
25228,3192,50,blue-collar,married,primary,no,5131,yes,no,no
25229,37419,47,admin.,married,secondary,no,642,yes,no,no
25230,26758,52,admin.,divorced,secondary,no,361,no,yes,no
25231,26022,35,management,single,tertiary,no,1902,no,no,no
25232,32729,40,services,single,secondary,no,224,yes,no,yes
25233,28534,36,technician,married,secondary,no,1508,no,no,no
25234,35148,26,services,single,secondary,no,1700,yes,no,no
25235,23731,35,technician,married,secondary,no,353,no,no,no
25236,27749,42,technician,divorced,secondary,no,-593,no,no,no
25237,15592,53,entrepreneur,married,tertiary,no,624,no,yes,no
25238,14501,29,blue-collar,married,secondary,no,2312,yes,no,no
25239,39362,20,blue-collar,single,secondary,no,76,yes,no,yes
25240,18999,40,technician,divorced,secondary,no,348,yes,no,no
25241,5879,30,unemployed,married,secondary,no,529,yes,yes,no
25242,760,37,technician,married,secondary,no,-421,yes,no,no
25243,27398,45,admin.,single,secondary,no,946,yes,no,no
25244,36908,59,admin.,married,secondary,no,145,yes,no,yes
25245,27230,49,housemaid,married,primary,no,249,yes,no,no
25246,811,36,blue-collar,married,secondary,no,-251,yes,no,no
25247,30173,59,blue-collar,divorced,secondary,no,1774,no,yes,no
25248,22702,44,management,divorced,tertiary,no,96,no,no,no
25249,21796,49,blue-collar,married,primary,no,-165,yes,no,no
25250,8948,27,services,single,secondary,no,201,yes,no,no
25251,37721,37,blue-collar,married,unknown,no,969,yes,no,no
25252,42686,66,retired,married,secondary,no,154,no,no,no
25253,35196,35,technician,married,secondary,no,883,yes,no,no
25254,19917,51,blue-collar,married,secondary,no,700,no,no,no
25255,21504,37,management,married,tertiary,no,115,no,no,no
25256,3467,46,entrepreneur,married,unknown,no,676,yes,yes,no
25257,18416,45,blue-collar,married,secondary,no,1239,no,no,no
25258,28499,49,management,single,tertiary,no,145,yes,no,no
25259,15310,48,technician,single,secondary,no,2374,no,no,no
25260,2407,57,management,married,primary,no,1052,yes,no,no
25261,2018,37,management,single,tertiary,no,493,yes,no,no
25262,14621,47,housemaid,married,primary,no,0,yes,no,no
25263,12864,34,blue-collar,divorced,secondary,no,368,no,yes,no
25264,15464,41,management,married,tertiary,no,4824,no,yes,no
25265,41251,58,management,married,tertiary,no,1313,no,no,no
25266,3931,27,technician,married,tertiary,no,276,no,no,no
25267,43435,36,management,single,tertiary,no,579,no,no,yes
25268,41083,33,unemployed,single,tertiary,no,1974,no,no,yes
25269,16662,29,admin.,married,secondary,no,187,yes,yes,no
25270,15232,59,blue-collar,married,primary,no,-365,yes,no,no
25271,12298,42,self-employed,married,tertiary,no,-266,no,yes,no
25272,31150,71,retired,married,tertiary,no,653,no,no,yes
25273,32714,39,self-employed,married,tertiary,no,-3058,yes,yes,yes
25274,1811,55,blue-collar,married,primary,no,1373,no,no,no
25275,31071,27,self-employed,single,tertiary,no,970,yes,no,no
25276,18645,49,unemployed,married,primary,yes,11,yes,no,no
25277,29288,33,blue-collar,single,secondary,no,123,no,no,no
25278,20303,34,management,married,tertiary,no,1273,no,no,no
25279,4313,32,blue-collar,married,primary,no,424,yes,no,no
25280,26453,30,technician,single,secondary,no,925,no,no,no
25281,43042,58,admin.,married,secondary,no,169,no,no,yes
25282,37138,41,technician,single,primary,no,340,yes,no,no
25283,5233,32,technician,married,secondary,no,587,yes,no,no
25284,9834,57,technician,divorced,secondary,no,164,no,no,no
25285,6701,28,blue-collar,single,unknown,no,448,yes,no,no
25286,24057,30,technician,married,tertiary,no,239,no,no,no
25287,6608,39,technician,married,secondary,no,1427,yes,no,no
25288,21856,37,management,married,tertiary,no,0,no,no,no
25289,40077,43,management,married,tertiary,no,2987,no,no,yes
25290,8594,31,blue-collar,divorced,secondary,no,-306,no,no,no
25291,7871,41,admin.,married,secondary,no,8238,yes,yes,no
25292,14805,56,management,divorced,tertiary,no,-563,no,no,no
25293,17273,50,admin.,divorced,secondary,no,86,no,no,no
25294,12769,45,technician,married,secondary,no,268,no,no,no
25295,43029,54,technician,married,secondary,no,10185,no,no,yes
25296,39958,40,student,single,secondary,no,595,yes,no,yes
25297,21237,48,housemaid,married,secondary,no,4,no,no,no
25298,33056,46,services,married,secondary,no,9077,yes,no,no
25299,26219,51,admin.,married,secondary,no,684,yes,no,no
25300,15653,44,management,married,tertiary,no,1590,yes,yes,no
25301,11616,36,self-employed,married,primary,no,2022,no,no,no
25302,44870,59,management,married,tertiary,no,5397,no,no,yes
25303,33126,22,student,single,secondary,no,466,yes,no,no
25304,7590,42,management,married,secondary,no,1607,yes,no,no
25305,41325,26,services,single,secondary,no,38,no,no,no
25306,14769,38,management,married,tertiary,no,500,yes,yes,no
25307,11752,51,blue-collar,married,secondary,yes,0,no,yes,no
25308,34553,33,admin.,single,tertiary,no,1371,yes,no,no
25309,37176,29,management,single,tertiary,no,172,yes,no,no
25310,9364,36,management,single,secondary,no,992,no,no,no
25311,31847,27,admin.,married,secondary,no,1293,yes,no,yes
25312,28684,41,blue-collar,married,primary,no,2007,yes,no,no
25313,26666,34,management,single,tertiary,no,11350,yes,no,no
25314,4396,33,management,single,tertiary,no,201,yes,no,no
25315,27763,47,technician,married,secondary,no,459,no,no,no
25316,25579,37,self-employed,married,tertiary,no,804,yes,no,no
25317,19265,35,technician,married,tertiary,no,118,no,no,no
25318,43496,34,technician,single,secondary,no,1313,no,no,no
25319,42152,29,admin.,single,secondary,no,2,no,no,no
25320,2674,48,technician,married,secondary,no,4265,yes,no,no
25321,9896,36,admin.,single,secondary,no,13698,no,no,no
25322,14226,47,blue-collar,married,primary,no,3038,yes,no,no
25323,18297,36,self-employed,single,tertiary,no,1240,no,no,yes
25324,20392,56,unknown,married,unknown,no,15088,no,no,no
25325,4422,30,management,single,tertiary,no,162,yes,no,no
25326,30654,29,unemployed,single,secondary,no,2424,no,no,no
25327,34771,58,management,married,tertiary,no,0,yes,yes,no
25328,9250,56,management,married,primary,no,0,no,no,no
25329,13183,28,management,married,tertiary,no,3694,no,yes,no
25330,42224,28,student,single,tertiary,no,3,no,no,no
